Interpro ID,group,proteins,p_value,odds_ratio,domain_in_group,total_domain,protein_in_group,total_protein,domain
IPR048969,64,SUPT16H,0.006311977340992372,367.8333333333333,1,2,7,2215,"FACT complex subunit SPT16, C-terminal domain"
IPR035441,198,PSIP1,0.006311977340992372,367.8333333333333,1,7,2,2215,TFIIS/LEDGF domain superfamily
IPR000535,103,VAPB,0.006311977340992372,367.8333333333333,1,2,7,2215,Major sperm protein (MSP) domain
IPR000535,63,VAPA,0.007212057071661762,315.14285714285717,1,2,8,2215,Major sperm protein (MSP) domain
IPR004147,103,ADCK1,0.006311977340992372,367.8333333333333,1,2,7,2215,ABC1 atypical kinase-like domain
IPR008962,103,VAPB,0.006311977340992372,367.8333333333333,1,2,7,2215,PapD-like superfamily
IPR008962,63,VAPA,0.007212057071661762,315.14285714285717,1,2,8,2215,PapD-like superfamily
IPR016763,103,VAPB,0.006311977340992372,367.8333333333333,1,2,7,2215,Vesicle-associated membrane-protein-associated protein
IPR016763,63,VAPA,0.007212057071661762,315.14285714285717,1,2,8,2215,Vesicle-associated membrane-protein-associated protein
IPR029047,199,HSPA6,0.006311977340992372,367.8333333333333,1,7,2,2215,"Heat shock protein 70kD, peptide-binding domain superfamily"
IPR029048,199,HSPA6,0.006311977340992372,367.8333333333333,1,7,2,2215,"Heat shock protein 70kD, C-terminal domain superfamily"
IPR001780,27,RPL35A,0.006320541760722348,inf,1,1,14,2215,Large ribosomal subunit protein eL33
IPR001854,27,RPL35,0.006320541760722348,inf,1,1,14,2215,Large ribosomal subunit protein uL29
IPR004212,27,GTF2I,0.006320541760722348,inf,1,1,14,2215,GTF2I-like repeat
IPR008195,27,RPL34,0.006320541760722348,inf,1,1,14,2215,Large ribosomal subunit protein eL34
IPR016659,27,GTF2I,0.006320541760722348,inf,1,1,14,2215,Transcription factor II-I
IPR018065,27,RPL34,0.006320541760722348,inf,1,1,14,2215,"Large ribosomal subunit protein eL34, conserved site"
IPR018254,27,RPL35,0.006320541760722348,inf,1,1,14,2215,"Large ribosomal subunit protein uL29, conserved site"
IPR018266,27,RPL35A,0.006320541760722348,inf,1,1,14,2215,"Large ribosomal subunit protein eL33, conserved site"
IPR036049,27,RPL35,0.006320541760722348,inf,1,1,14,2215,Large ribosomal subunit protein uL29 superfamily
IPR036647,27,GTF2I,0.006320541760722348,inf,1,1,14,2215,GTF2I-like repeat superfamily
IPR038661,27,RPL35A,0.006320541760722348,inf,1,1,14,2215,Large ribosomal subunit protein eL33 superfamily
IPR045059,27,RPL35,0.006320541760722348,inf,1,1,14,2215,"Large ribosomal subunit protein uL29, eukaryotes"
IPR001509,23,NDUFA9,0.006320541760722348,inf,1,1,14,2215,NAD-dependent epimerase/dehydratase
IPR026208,23,WFS1,0.006320541760722348,inf,1,1,14,2215,Wolframin
IPR026209,23,WFS1,0.006320541760722348,inf,1,1,14,2215,Wolframin family
IPR027110,23,PDHB,0.006320541760722348,inf,1,1,14,2215,Pyruvate dehydrogenase E1 component subunit beta
IPR045002,23,ECH1,0.006320541760722348,inf,1,1,14,2215,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase Ech1-like"
IPR045400,23,WFS1,0.006320541760722348,inf,1,1,14,2215,"Wolframin, cysteine-rich domain"
IPR045458,23,WFS1,0.006320541760722348,inf,1,1,14,2215,"Wolframin, Sel1-like repeat"
IPR045460,23,WFS1,0.006320541760722348,inf,1,1,14,2215,"Wolframin, EF-hand domain"
IPR045461,23,WFS1,0.006320541760722348,inf,1,1,14,2215,"Wolframin, OB-fold domain"
IPR004521,132,DKC1,0.006320541760722348,inf,1,1,14,2215,Uncharacterised domain CHP00451
IPR004802,132,DKC1,0.006320541760722348,inf,1,1,14,2215,tRNA pseudouridine synthase B family
IPR006214,132,GHITM,0.006320541760722348,inf,1,1,14,2215,Bax inhibitor 1-related
IPR008405,132,APOL2,0.006320541760722348,inf,1,1,14,2215,Apolipoprotein L
IPR010255,132,PXDN,0.006320541760722348,inf,1,1,14,2215,Haem peroxidase superfamily
IPR012960,132,DKC1,0.006320541760722348,inf,1,1,14,2215,Dyskerin-like
IPR019791,132,PXDN,0.006320541760722348,inf,1,1,14,2215,"Haem peroxidase, animal-type"
IPR032819,132,DKC1,0.006320541760722348,inf,1,1,14,2215,"tRNA pseudouridylate synthase B, C-terminal"
IPR034824,132,PXDN,0.006320541760722348,inf,1,1,14,2215,"Peroxidasin, peroxidase domain"
IPR034828,132,PXDN,0.006320541760722348,inf,1,1,14,2215,"Peroxidasin, Ig-like domain 4"
IPR035871,132,GHITM,0.006320541760722348,inf,1,1,14,2215,Growth hormone-inducible transmembrane protein
IPR037120,132,PXDN,0.006320541760722348,inf,1,1,14,2215,"Haem peroxidase domain superfamily, animal type"
IPR041815,132,RAB35,0.006320541760722348,inf,1,1,14,2215,Rab35
IPR042450,132,EEF1E1,0.006320541760722348,inf,1,1,14,2215,Eukaryotic translation elongation factor 1 epsilon-1
IPR047018,132,PXDN,0.006320541760722348,inf,1,1,14,2215,"Peroxidasin, Ig-like domain 3"
IPR006652,147,HCFC1,0.006320541760722348,inf,1,1,14,2215,Kelch repeat type 1
IPR010663,147,IARS2,0.006320541760722348,inf,1,1,14,2215,"Zinc finger, FPG/IleRS-type"
IPR011041,147,MED16,0.006320541760722348,inf,1,1,14,2215,Soluble quinoprotein glucose/sorbosone dehydrogenase
IPR015915,147,HCFC1,0.006320541760722348,inf,1,1,14,2215,Kelch-type beta propeller
IPR019529,147,STX18,0.006320541760722348,inf,1,1,14,2215,"SNARE-complex protein Syntaxin-18, N-terminal"
IPR021665,147,MED16,0.006320541760722348,inf,1,1,14,2215,"Mediator complex, subunit Med16, N-terminal"
IPR023585,147,IARS2,0.006320541760722348,inf,1,1,14,2215,"Isoleucine-tRNA ligase, type 1"
IPR025993,147,UGCG,0.006320541760722348,inf,1,1,14,2215,Ceramide glucosyltransferase
IPR032367,147,QKI,0.006320541760722348,inf,1,1,14,2215,"Protein quaking, putative nuclear localisation signal"
IPR032377,147,QKI,0.006320541760722348,inf,1,1,14,2215,"STAR protein, homodimerisation region"
IPR033708,147,IARS2,0.006320541760722348,inf,1,1,14,2215,"Isoleucyl tRNA synthetase type 1, anticodon-binding domain"
IPR034407,147,SNRPA,0.006320541760722348,inf,1,1,14,2215,"U1 small nuclear ribonucleoprotein A, RNA recognition motif 1"
IPR034409,147,SNRPA,0.006320541760722348,inf,1,1,14,2215,"U1 small nuclear ribonucleoprotein A, RNA recognition motif 2"
IPR043536,147,HCFC1,0.006320541760722348,inf,1,1,14,2215,Host cell factor
IPR048338,147,MED16,0.006320541760722348,inf,1,1,14,2215,"Mediator complex, subunit Med16"
IPR048339,147,MED16,0.006320541760722348,inf,1,1,14,2215,"Mediator complex subunit 16, C-terminal"
IPR048616,147,MED16,0.006320541760722348,inf,1,1,14,2215,"Mediator of RNA polymerase II transcription subunit 16 , central helical bridge"
IPR002318,114,AARS2,0.006320541760722348,inf,1,1,14,2215,"Alanine-tRNA ligase, class IIc"
IPR005343,114,NOC2L,0.006320541760722348,inf,1,1,14,2215,Nucleolar complex protein 2
IPR007758,114,NUP62,0.006320541760722348,inf,1,1,14,2215,"Nucleoporin, NSP1-like, C-terminal"
IPR012717,114,CCT4,0.006320541760722348,inf,1,1,14,2215,"T-complex protein 1, delta subunit"
IPR012947,114,AARS2,0.006320541760722348,inf,1,1,14,2215,"Threonyl/alanyl tRNA synthetase, SAD"
IPR013543,114,CAMK2D,0.006320541760722348,inf,1,1,14,2215,"Calcium/calmodulin-dependent protein kinase II, association-domain"
IPR015256,114,EIF2S3,0.006320541760722348,inf,1,1,14,2215,"Initiation factor eIF2 gamma, C-terminal"
IPR018162,114,AARS2,0.006320541760722348,inf,1,1,14,2215,"Alanine-tRNA ligase, class IIc, anti-codon-binding domain superfamily"
IPR018164,114,AARS2,0.006320541760722348,inf,1,1,14,2215,"Alanyl-tRNA synthetase, class IIc, N-terminal"
IPR018165,114,AARS2,0.006320541760722348,inf,1,1,14,2215,"Alanyl-tRNA synthetase, class IIc, core domain"
IPR023033,114,AARS2,0.006320541760722348,inf,1,1,14,2215,"Alanine-tRNA ligase, eukaryota/bacteria"
IPR026010,114,NUP62,0.006320541760722348,inf,1,1,14,2215,Nucleoporin NSP1/NUP62
IPR034180,114,ACADM,0.006320541760722348,inf,1,1,14,2215,Medium-chain specific acyl-CoA dehydrogenase
IPR034334,114,PTGES2,0.006320541760722348,inf,1,1,14,2215,Prostaglandin E synthase 2
IPR034335,114,PTGES2,0.006320541760722348,inf,1,1,14,2215,"Prostaglandin E synthase 2, C-terminal"
IPR042753,114,TRIM25,0.006320541760722348,inf,1,1,14,2215,"TRIM25, PRY/SPRY domain"
IPR044127,114,EIF2S3,0.006320541760722348,inf,1,1,14,2215,"Initiation factor eIF2 gamma, domain 2"
IPR044128,114,EIF2S3,0.006320541760722348,inf,1,1,14,2215,"Initiation factor eIF2 gamma, GTP-binding domain"
IPR000679,156,GATAD2A,0.006320541760722348,inf,1,1,14,2215,"Zinc finger, GATA-type"
IPR008688,156,ATP5F1,0.006320541760722348,inf,1,1,14,2215,"ATP synthase, F0 complex, subunit B/MI25"
IPR011488,156,EIF2S1,0.006320541760722348,inf,1,1,14,2215,"Translation initiation factor 2, alpha subunit"
IPR012721,156,CCT8,0.006320541760722348,inf,1,1,14,2215,"T-complex protein 1, theta subunit"
IPR013837,156,ATP5F1,0.006320541760722348,inf,1,1,14,2215,"ATP synthase, F0 complex, subunit B"
IPR016643,156,PSMD2,0.006320541760722348,inf,1,1,14,2215,"26S proteasome regulatory complex, non-ATPase subcomplex, Rpn1 subunit"
IPR024054,156,EIF2S1,0.006320541760722348,inf,1,1,14,2215,"Translation initiation factor 2, alpha subunit, middle domain superfamily"
IPR024055,156,EIF2S1,0.006320541760722348,inf,1,1,14,2215,"Translation initiation factor 2, alpha subunit, C-terminal"
IPR032346,156,GATAD2A,0.006320541760722348,inf,1,1,14,2215,"Transcriptional repressor p66, coiled-coil MBD2-interaction domain"
IPR039756,156,PI4K2A,0.006320541760722348,inf,1,1,14,2215,Type II phosphatidylinositol 4-kinase Lsb6/PI4K2
IPR040386,156,GATAD2A,0.006320541760722348,inf,1,1,14,2215,Transcriptional repressor p66
IPR040892,156,PSMD2,0.006320541760722348,inf,1,1,14,2215,"RPN1, N-terminal"
IPR041433,156,PSMD2,0.006320541760722348,inf,1,1,14,2215,"26S proteasome non-ATPase regulatory subunit RPN1, C-terminal"
IPR044126,156,EIF2S1,0.006320541760722348,inf,1,1,14,2215,"IF2a, S1-like domain"
IPR011992,12,CHP1;UTRN;SLC25A13,0.006348804788335587,9.863076923076923,3,68,13,2215,EF-hand domain pair
IPR001781,202,LIMA1;LMO7,0.006392031532447846,20.78095238095238,2,12,23,2215,"Zinc finger, LIM-type"
IPR001394,154,USP9X,0.006759779672659099,276.0,1,3,5,2215,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase"
IPR028889,154,USP9X,0.006759779672659099,276.0,1,3,5,2215,Ubiquitin specific protease domain
IPR043183,154,DNAJB6,0.006759779672659099,276.0,1,3,5,2215,DnaJ homolog subfamily B member 2/6-like
IPR043183,25,DNAJB2,0.008108069564506168,220.7,1,3,6,2215,DnaJ homolog subfamily B member 2/6-like
IPR000270,173,SQSTM1,0.006759779672659099,276.0,1,3,5,2215,PB1 domain
IPR000270,140,TFG,0.008108069564506168,220.7,1,3,6,2215,PB1 domain
IPR012317,173,PARP4,0.006759779672659099,276.0,1,3,5,2215,"Poly(ADP-ribose) polymerase, catalytic domain"
IPR041677,24,UPF1,0.006759779672659099,276.0,1,3,5,2215,"DNA2/NAM7 helicase, helicase domain"
IPR041679,24,UPF1,0.006759779672659099,276.0,1,3,5,2215,"DNA2/NAM7 helicase-like, C-terminal"
IPR045055,24,UPF1,0.006759779672659099,276.0,1,3,5,2215,DNA2/NAM7-like helicase
IPR047187,24,UPF1,0.006759779672659099,276.0,1,3,5,2215,"Upf1-like, C-terminal helicase domain"
IPR008676,170,MORF4L1,0.006759779672659099,276.0,1,3,5,2215,MRG
IPR026541,170,MORF4L1,0.006759779672659099,276.0,1,3,5,2215,MRG domain
IPR038217,170,MORF4L1,0.006759779672659099,276.0,1,3,5,2215,"MRG, C-terminal domain superfamily"
IPR002049,38,LAMC1,0.006759779672659099,276.0,1,5,3,2215,Laminin-type EGF domain
IPR002049,33,HSPG2,0.0090048977113737,183.91666666666666,1,5,4,2215,Laminin-type EGF domain
IPR000536,223,RXRB,0.006759779672659099,276.0,1,3,5,2215,"Nuclear hormone receptor, ligand-binding domain"
IPR000536,188,NR2F1,0.008108069564506168,220.7,1,3,6,2215,"Nuclear hormone receptor, ligand-binding domain"
IPR000536,20,NR2F2,0.009455138732141516,183.83333333333334,1,3,7,2215,"Nuclear hormone receptor, ligand-binding domain"
IPR001279,223,CPSF3,0.006759779672659099,276.0,1,3,5,2215,Metallo-beta-lactamase
IPR001298,223,FLNB,0.006759779672659099,276.0,1,3,5,2215,Filamin/ABP280 repeat
IPR001628,223,RXRB,0.006759779672659099,276.0,1,3,5,2215,"Zinc finger, nuclear hormone receptor-type"
IPR001628,188,NR2F1,0.008108069564506168,220.7,1,3,6,2215,"Zinc finger, nuclear hormone receptor-type"
IPR001628,20,NR2F2,0.009455138732141516,183.83333333333334,1,3,7,2215,"Zinc finger, nuclear hormone receptor-type"
IPR001723,223,RXRB,0.006759779672659099,276.0,1,3,5,2215,Nuclear hormone receptor
IPR001723,188,NR2F1,0.008108069564506168,220.7,1,3,6,2215,Nuclear hormone receptor
IPR001723,20,NR2F2,0.009455138732141516,183.83333333333334,1,3,7,2215,Nuclear hormone receptor
IPR013088,223,RXRB,0.006759779672659099,276.0,1,3,5,2215,"Zinc finger, NHR/GATA-type"
IPR013088,188,NR2F1,0.008108069564506168,220.7,1,3,6,2215,"Zinc finger, NHR/GATA-type"
IPR013088,20,NR2F2,0.009455138732141516,183.83333333333334,1,3,7,2215,"Zinc finger, NHR/GATA-type"
IPR017868,223,FLNB,0.006759779672659099,276.0,1,3,5,2215,Filamin/ABP280 repeat-like
IPR035500,223,RXRB,0.006759779672659099,276.0,1,3,5,2215,Nuclear hormone receptor-like domain superfamily
IPR035500,188,NR2F1,0.008108069564506168,220.7,1,3,6,2215,Nuclear hormone receptor-like domain superfamily
IPR035500,20,NR2F2,0.009455138732141516,183.83333333333334,1,3,7,2215,Nuclear hormone receptor-like domain superfamily
IPR036866,223,CPSF3,0.006759779672659099,276.0,1,3,5,2215,Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
IPR044801,223,FLNB,0.006759779672659099,276.0,1,3,5,2215,Filamin family
IPR014751,215,TPM4,0.006759779672659099,276.0,1,3,5,2215,"DNA repair protein XRCC4-like, C-terminal"
IPR014751,49,MYH2,0.009455138732141516,183.83333333333334,1,3,7,2215,"DNA repair protein XRCC4-like, C-terminal"
IPR000261,217,EPS15L1,0.006759779672659099,276.0,1,5,3,2215,EH domain
IPR026823,217,EFEMP1,0.006759779672659099,276.0,1,5,3,2215,Complement Clr-like EGF domain
IPR004841,174,SLC12A4,0.006759779672659099,276.0,1,3,5,2215,Amino acid permease/ SLC12A domain
IPR004842,174,SLC12A4,0.006759779672659099,276.0,1,3,5,2215,SLC12A transporter family
IPR008429,174,CLPTM1L,0.006759779672659099,276.0,1,3,5,2215,Cleft lip and palate transmembrane 1
IPR018491,174,SLC12A4,0.006759779672659099,276.0,1,3,5,2215,"SLC12A transporter, C-terminal"
IPR002219,195,PRKCA,0.006759779672659099,276.0,1,5,3,2215,"Protein kinase C-like, phorbol ester/diacylglycerol-binding domain"
IPR046349,195,PRKCA,0.006759779672659099,276.0,1,5,3,2215,C1-like domain superfamily
IPR002885,106,LRPPRC,0.006759779672659099,276.0,1,3,5,2215,Pentatricopeptide repeat
IPR003674,106,STT3A,0.006759779672659099,276.0,1,3,5,2215,"Oligosaccharyl transferase, STT3 subunit"
IPR048307,106,STT3A,0.006759779672659099,276.0,1,3,5,2215,"Oligosaccharyl transferase STT3, N-terminal domain"
IPR048999,106,STT3A,0.006759779672659099,276.0,1,3,5,2215,"STT3/PglB/AglB, core domain"
IPR004167,94,DLAT,0.006759779672659099,276.0,1,3,5,2215,Peripheral subunit-binding domain
IPR004167,116,DLAT,0.008108069564506168,220.7,1,3,6,2215,Peripheral subunit-binding domain
IPR036625,94,DLAT,0.006759779672659099,276.0,1,3,5,2215,E3-binding domain superfamily
IPR036625,116,DLAT,0.008108069564506168,220.7,1,3,6,2215,E3-binding domain superfamily
IPR001494,115,TNPO1,0.006759779672659099,276.0,1,5,3,2215,"Importin-beta, N-terminal domain"
IPR000980,167,JAK1,0.006759779672659099,276.0,1,3,5,2215,SH2 domain
IPR031675,167,PPP1CB,0.006759779672659099,276.0,1,3,5,2215,"Serine-threonine protein phosphatase, N-terminal"
IPR036860,167,JAK1,0.006759779672659099,276.0,1,3,5,2215,SH2 domain superfamily
IPR028435,185,PKP2,0.006759779672659099,276.0,1,5,3,2215,Plakophilin/Delta catenin
IPR006207,214,GREM1,0.006759779672659099,276.0,1,3,5,2215,"Cystine knot, C-terminal"
IPR001015,9,FECH,0.006772009029345372,inf,1,1,15,2215,Ferrochelatase
IPR001380,9,RPL13,0.006772009029345372,inf,1,1,15,2215,Large ribosomal subunit protein eL13
IPR001606,9,ARID1A,0.006772009029345372,inf,1,1,15,2215,ARID DNA-binding domain
IPR006593,9,CYBRD1,0.006772009029345372,inf,1,1,15,2215,Cytochrome b561/ferric reductase transmembrane
IPR008468,9,DMAP1,0.006772009029345372,inf,1,1,15,2215,DNA methyltransferase 1-associated 1
IPR015047,9,SYNJ2,0.006772009029345372,inf,1,1,15,2215,"Synaptojanin-1/2, RNA recognition motif"
IPR018256,9,RPL13,0.006772009029345372,inf,1,1,15,2215,"Large ribosomal subunit protein eL13, conserved site"
IPR019772,9,FECH,0.006772009029345372,inf,1,1,15,2215,"Ferrochelatase, active site"
IPR021906,9,ARID1A,0.006772009029345372,inf,1,1,15,2215,SWI/SNF-like complex subunit BAF250/Osa
IPR027109,9,DMAP1,0.006772009029345372,inf,1,1,15,2215,SWR1-complex protein 4/DNA methyltransferase 1-associated protein 1
IPR030094,9,ARID1A,0.006772009029345372,inf,1,1,15,2215,"AT-rich interactive domain-containing protein 1A, ARID/BRIGHT DNA binding domain"
IPR032563,9,DMAP1,0.006772009029345372,inf,1,1,15,2215,"DAMP1, SANT/Myb-like domain"
IPR033388,9,ARID1A,0.006772009029345372,inf,1,1,15,2215,"SWI/SNF-like complex subunit BAF250, C-terminal"
IPR033644,9,FECH,0.006772009029345372,inf,1,1,15,2215,"Ferrochelatase, C-terminal"
IPR033659,9,FECH,0.006772009029345372,inf,1,1,15,2215,"Ferrochelatase, N-terminal"
IPR034451,9,RBM27,0.006772009029345372,inf,1,1,15,2215,"RNA-binding protein 27, RNA recognition motif"
IPR034973,9,SYNJ2,0.006772009029345372,inf,1,1,15,2215,"Synaptojanin-2, RNA recognition motif"
IPR036431,9,ARID1A,0.006772009029345372,inf,1,1,15,2215,ARID DNA-binding domain superfamily
IPR043205,9,CYBRD1,0.006772009029345372,inf,1,1,15,2215,Cytochrome b561/Cytochrome b reductase 1-like
IPR044755,9,SMARCA1,0.006772009029345372,inf,1,1,15,2215,"SMARCA1, N-terminal"
IPR045137,9,RBM27,0.006772009029345372,inf,1,1,15,2215,RNA-binding protein 26/27
IPR000436,10,VCAN,0.006772009029345372,inf,1,1,15,2215,Sushi/SCR/CCP domain
IPR000811,10,PYGB,0.006772009029345372,inf,1,1,15,2215,"Glycosyl transferase, family 35"
IPR003703,10,ACOT8,0.006772009029345372,inf,1,1,15,2215,Acyl-CoA thioesterase
IPR005595,10,SSR1,0.006772009029345372,inf,1,1,15,2215,"Translocon-associated protein (TRAP), alpha subunit"
IPR005749,10,MRPL15,0.006772009029345372,inf,1,1,15,2215,"Large ribosomal subunit protein uL15, bacterial-type"
IPR011833,10,PYGB,0.006772009029345372,inf,1,1,15,2215,Glycogen/starch/alpha-glucan phosphorylase
IPR018615,10,MRPL55,0.006772009029345372,inf,1,1,15,2215,Large ribosomal subunit protein mL55
IPR024854,10,KTN1,0.006772009029345372,inf,1,1,15,2215,Kinectin
IPR025652,10,ACOT8,0.006772009029345372,inf,1,1,15,2215,Acyl-CoA thioesterase II domain
IPR029158,10,TMEM173,0.006772009029345372,inf,1,1,15,2215,Stimulator of interferon genes protein
IPR033987,10,VCAN,0.006772009029345372,inf,1,1,15,2215,"Aggrecan/versican, C-type lectin-like domain"
IPR035090,10,PYGB,0.006772009029345372,inf,1,1,15,2215,Phosphorylase pyridoxal-phosphate attachment site
IPR035664,10,LMAN2,0.006772009029345372,inf,1,1,15,2215,"VIP36, lectin domain"
IPR035976,10,VCAN,0.006772009029345372,inf,1,1,15,2215,Sushi/SCR/CCP superfamily
IPR038623,10,TMEM173,0.006772009029345372,inf,1,1,15,2215,"Stimulator of interferon genes protein, C-terminal domain superfamily"
IPR042171,10,ACOT8,0.006772009029345372,inf,1,1,15,2215,"Acyl-CoA thioesterase, double hotdog domain"
IPR044884,10,MRPL55,0.006772009029345372,inf,1,1,15,2215,Large ribosomal subunit protein mL55 superfamily
IPR047191,10,TMEM173,0.006772009029345372,inf,1,1,15,2215,"Stimulator of interferon genes protein, C-terminal"
IPR049449,10,ACOT8,0.006772009029345372,inf,1,1,15,2215,"Acyl-CoA thioesterase-like, N-terminal HotDog domain"
IPR004808,15,APEX1,0.006772009029345372,inf,1,1,15,2215,AP endonuclease 1
IPR005135,15,APEX1,0.006772009029345372,inf,1,1,15,2215,Endonuclease/exonuclease/phosphatase
IPR008858,15,TROVE2,0.006772009029345372,inf,1,1,15,2215,TROVE domain
IPR013015,15,LAMB1,0.006772009029345372,inf,1,1,15,2215,Laminin IV type B
IPR015725,15,MYLK,0.006772009029345372,inf,1,1,15,2215,"Myosin Light Chain Kinase 1, Kinase domain"
IPR019382,15,EIF3L,0.006772009029345372,inf,1,1,15,2215,Translation initiation factor 3 complex subunit L
IPR019987,15,GTPBP8,0.006772009029345372,inf,1,1,15,2215,"GTP-binding protein, ribosome biogenesis, YsxC"
IPR020847,15,APEX1,0.006772009029345372,inf,1,1,15,2215,"AP endonuclease 1, binding site"
IPR020848,15,APEX1,0.006772009029345372,inf,1,1,15,2215,"AP endonuclease 1, conserved site"
IPR023165,15,TFB1M,0.006772009029345372,inf,1,1,15,2215,"rRNA adenine dimethylase-like, C-terminal"
IPR026299,15,MRPS31,0.006772009029345372,inf,1,1,15,2215,Mitochondrial 28S ribosomal protein S31
IPR028169,15,RFTN1,0.006772009029345372,inf,1,1,15,2215,Raftlin family
IPR030393,15,GTPBP8,0.006772009029345372,inf,1,1,15,2215,EngB-type guanine nucleotide-binding (G) domain
IPR032402,15,ABLIM3,0.006772009029345372,inf,1,1,15,2215,Putative adherens-junction anchoring domain
IPR034769,15,CPSF6,0.006772009029345372,inf,1,1,15,2215,"Cleavage and polyadenylation specificity factor subunit 6, RNA recognition motif"
IPR037214,15,TROVE2,0.006772009029345372,inf,1,1,15,2215,TROVE domain superfamily
